data,open,high,low,close,volume ,changepercent
2019/5/8,25933.79 ,26118.10 ,25889.41 ,25967.33 ,0,0.01%
2019/5/9,25878.85 ,25884.89 ,25517.39 ,25828.36 ,0,-0.54%
2019/5/10,25763.72 ,26019.32 ,25469.86 ,25942.37 ,0,0.44%
2019/5/13,25568.06 ,25568.06 ,25222.51 ,25324.99 ,0,-2.38%
2019/5/14,25384.03 ,25688.96 ,25384.03 ,25532.05 ,0,0.82%
2019/5/15,25400.13 ,25724.89 ,25341.94 ,25648.02 ,0,0.45%
2019/5/16,25692.14 ,25957.63 ,25692.14 ,25862.68 ,0,0.84%
2019/5/17,25719.95 ,25948.74 ,25657.78 ,25764.00 ,0,-0.38%
2019/5/20,25655.31 ,25751.71 ,25560.55 ,25679.90 ,0,-0.33%
2019/5/21,25782.34 ,25898.27 ,25779.61 ,25877.33 ,0,0.77%
2019/5/22,25818.46 ,25878.21 ,25755.11 ,25776.61 ,0,-0.39%
2019/5/23,25657.99 ,25657.99 ,25328.09 ,25490.47 ,0,-1.11%
2019/5/24,25551.07 ,25670.81 ,25496.20 ,25585.69 ,0,0.37%
2019/5/28,25616.55 ,25717.63 ,25342.28 ,25347.77 ,0,-0.93%
2019/5/29,25231.46 ,25231.46 ,24938.24 ,25126.41 ,0,-0.87%
2019/5/30,25139.94 ,25218.54 ,25066.75 ,25169.88 ,0,0.17%
2019/5/31,25046.31 ,25046.31 ,24809.51 ,24815.04 ,0,-1.41%
2019/6/3,24830.16 ,24935.21 ,24680.57 ,24819.78 ,0,0.02%
2019/6/4,24962.82 ,25343.77 ,24962.82 ,25332.18 ,0,2.06%
2019/6/5,25451.00 ,25544.66 ,25373.58 ,25539.57 ,0,0.82%
2019/6/6,25567.45 ,25800.30 ,25518.05 ,25720.66 ,0,0.71%
2019/6/7,25768.72 ,26072.75 ,25768.72 ,25983.94 ,0,1.02%
2019/6/10,26090.22 ,26210.61 ,26054.31 ,26062.68 ,0,0.30%
2019/6/11,26180.59 ,26248.67 ,25998.87 ,26048.51 ,0,-0.05%
2019/6/12,26040.30 ,26082.10 ,25958.66 ,26004.83 ,0,-0.17%
2019/6/13,26036.94 ,26146.91 ,25995.71 ,26106.77 ,0,0.39%
2019/6/14,26076.36 ,26162.28 ,25988.09 ,26089.61 ,0,-0.07%
2019/6/17,26108.53 ,26165.78 ,26049.80 ,26112.53 ,0,0.09%
2019/6/18,26228.88 ,26527.19 ,26227.76 ,26465.54 ,0,1.35%
2019/6/19,26490.16 ,26569.75 ,26415.05 ,26504.00 ,0,0.15%
2019/6/20,26665.38 ,26798.63 ,26539.69 ,26753.17 ,0,0.94%
2019/6/21,26749.12 ,26907.37 ,26705.87 ,26719.13 ,0,-0.13%
2019/6/24,26727.61 ,26806.52 ,26723.37 ,26727.54 ,0,0.03%
2019/6/25,26731.61 ,26752.31 ,26527.66 ,26548.22 ,0,-0.67%
2019/6/26,26599.42 ,26660.04 ,26536.33 ,26536.82 ,0,-0.04%
2019/6/27,26523.72 ,26607.24 ,26465.32 ,26526.58 ,0,-0.04%
2019/6/28,26605.93 ,26638.35 ,26522.27 ,26599.96 ,0,0.28%
2019/7/1,26805.86 ,26890.64 ,26616.21 ,26717.43 ,0,0.44%
2019/7/2,26719.53 ,26787.56 ,26632.65 ,26786.68 ,0,0.26%
2019/7/3,26832.32 ,26966.00 ,26831.44 ,26966.00 ,0,0.67%
2019/7/5,26867.75 ,26950.81 ,26733.33 ,26922.12 ,0,-0.16%
2019/7/8,26835.64 ,26839.14 ,26744.87 ,26806.14 ,0,-0.43%
2019/7/9,26725.12 ,26807.70 ,26665.57 ,26783.49 ,0,-0.08%
2019/7/10,26851.96 ,26983.45 ,26813.11 ,26860.20 ,0,0.29%
2019/7/11,26950.16 ,27088.45 ,26916.32 ,27088.08 ,0,0.85%
2019/7/12,27139.49 ,27333.79 ,27135.45 ,27332.03 ,0,0.90%
2019/7/15,27364.69 ,27364.69 ,27294.17 ,27359.16 ,0,0.10%
2019/7/16,27349.32 ,27398.68 ,27290.24 ,27335.63 ,0,-0.09%
2019/7/17,27320.91 ,27343.06 ,27218.38 ,27219.85 ,0,-0.42%
2019/7/18,27191.98 ,27266.81 ,27068.79 ,27222.97 ,0,0.01%
2019/7/19,27246.38 ,27342.96 ,27145.78 ,27154.20 ,0,-0.25%
2019/7/22,27174.18 ,27227.77 ,27088.90 ,27171.90 ,0,0.07%
2019/7/23,27231.86 ,27368.81 ,27204.58 ,27349.19 ,0,0.65%
2019/7/24,27262.24 ,27291.04 ,27191.12 ,27269.97 ,0,-0.29%
2019/7/25,27247.39 ,27298.43 ,27062.48 ,27140.98 ,0,-0.47%
2019/7/26,27166.00 ,27213.70 ,27123.25 ,27192.45 ,0,0.19%
2019/7/29,27192.24 ,27275.85 ,27178.06 ,27221.35 ,0,0.11%
2019/7/30,27145.39 ,27224.36 ,27069.86 ,27198.02 ,0,-0.09%
2019/7/31,27244.67 ,27281.65 ,26719.60 ,26864.27 ,0,-1.23%
2019/8/1,26879.86 ,27175.59 ,26548.71 ,26583.42 ,0,-1.05%
2019/8/2,26528.66 ,26570.02 ,26249.22 ,26485.01 ,0,-0.37%
2019/8/5,26259.23 ,26259.23 ,25523.38 ,25717.74 ,0,-2.90%
2019/8/6,25810.62 ,26038.68 ,25710.87 ,26029.52 ,0,1.21%
2019/8/7,25814.22 ,26073.21 ,25440.39 ,26007.07 ,0,-0.09%
2019/8/8,26086.52 ,26383.61 ,26038.10 ,26378.19 ,0,1.43%
2019/8/9,26337.09 ,26413.36 ,26097.64 ,26287.44 ,0,-0.34%
2019/8/12,26169.91 ,26178.95 ,25824.94 ,25907.37 ,0,-1.45%
2019/8/13,25888.88 ,26426.97 ,25833.25 ,26279.91 ,0,1.44%
2019/8/14,26035.08 ,26035.08 ,25471.59 ,25479.42 ,0,-3.05%
2019/8/15,25514.25 ,25639.69 ,25339.60 ,25579.39 ,0,0.39%
2019/8/16,25678.17 ,25929.65 ,25678.17 ,25886.01 ,0,1.20%
2019/8/19,26020.06 ,26222.32 ,26020.06 ,26135.79 ,0,0.96%
2019/8/20,26086.86 ,26160.12 ,25952.00 ,25962.44 ,0,-0.66%
2019/8/21,26145.36 ,26268.32 ,26141.77 ,26202.73 ,0,0.93%
2019/8/22,26271.64 ,26388.78 ,26099.01 ,26252.24 ,0,0.19%
2019/8/23,26134.21 ,26320.29 ,25507.18 ,25628.90 ,0,-2.37%
2019/8/26,25826.05 ,25941.25 ,25716.39 ,25898.83 ,0,1.05%
2019/8/27,26014.46 ,26054.02 ,25721.85 ,25777.90 ,0,-0.47%
2019/8/28,25712.99 ,26041.57 ,25637.43 ,26036.10 ,0,1.00%
2019/8/29,26249.09 ,26408.84 ,26185.71 ,26362.25 ,0,1.25%
2019/8/30,26476.39 ,26514.62 ,26295.59 ,26403.28 ,0,0.16%
2019/9/3,26198.26 ,26198.26 ,25978.22 ,26118.02 ,0,-1.08%
2019/9/4,26301.99 ,26362.35 ,26244.44 ,26355.47 ,0,0.91%
2019/9/5,26603.15 ,26836.30 ,26603.15 ,26728.15 ,0,1.41%
2019/9/6,26790.25 ,26860.87 ,26708.39 ,26797.46 ,0,0.26%
2019/9/9,26866.23 ,26900.83 ,26762.18 ,26835.51 ,0,0.14%
2019/9/10,26805.83 ,26909.43 ,26717.05 ,26909.43 ,0,0.28%
2019/9/11,26928.05 ,27137.04 ,26885.48 ,27137.04 ,0,0.85%
2019/9/12,27197.32 ,27306.73 ,27105.01 ,27182.45 ,0,0.17%
2019/9/13,27216.67 ,27277.55 ,27193.95 ,27219.52 ,0,0.14%
2019/9/16,27146.06 ,27172.87 ,27032.56 ,27076.82 ,0,-0.52%
2019/9/17,27010.12 ,27110.80 ,26984.14 ,27110.80 ,0,0.13%
2019/9/18,27075.39 ,27161.93 ,26899.15 ,27147.08 ,0,0.13%
2019/9/19,27186.05 ,27272.17 ,27064.21 ,27094.79 ,0,-0.19%
2019/9/20,27102.18 ,27194.75 ,26926.68 ,26935.07 ,0,-0.59%
2019/9/23,26851.45 ,27011.07 ,26831.34 ,26949.99 ,0,0.06%
2019/9/24,27034.07 ,27079.68 ,26704.96 ,26807.77 ,0,-0.53%
2019/9/25,26866.71 ,27016.56 ,26755.86 ,26970.71 ,0,0.61%
2019/9/26,27004.11 ,27015.07 ,26803.84 ,26891.12 ,0,-0.30%
2019/9/27,26987.26 ,27012.54 ,26715.82 ,26820.25 ,0,-0.26%
2019/9/30,26852.33 ,26998.86 ,26852.33 ,26916.83 ,0,0.36%
2019/10/1,26962.54 ,27046.21 ,26562.22 ,26573.04 ,0,-1.28%
2019/10/2,26425.86 ,26438.04 ,25974.12 ,26078.62 ,0,-1.86%
2019/10/3,26039.02 ,26205.20 ,25743.46 ,26201.04 ,0,0.47%
2019/10/4,26271.70 ,26590.74 ,26271.70 ,26573.72 ,0,1.42%
2019/10/7,26502.33 ,26655.84 ,26424.54 ,26478.02 ,0,-0.36%
2019/10/8,26276.59 ,26421.81 ,26139.80 ,26164.04 ,0,-1.19%
2019/10/9,26308.23 ,26424.31 ,26249.75 ,26346.01 ,0,0.70%
2019/10/10,26317.35 ,26603.31 ,26314.51 ,26496.67 ,0,0.57%
2019/10/11,26694.20 ,27013.97 ,26694.20 ,26816.59 ,0,1.21%
2019/10/14,26766.43 ,26874.33 ,26749.18 ,26787.36 ,0,-0.11%
2019/10/15,26811.20 ,27120.11 ,26811.20 ,27024.80 ,0,0.89%
2019/10/16,26972.31 ,27058.34 ,26943.29 ,27001.98 ,0,-0.08%
2019/10/17,27032.38 ,27112.16 ,26970.29 ,27025.88 ,0,0.09%
2019/10/18,27004.49 ,27018.25 ,26770.13 ,26770.20 ,0,-0.95%
2019/10/21,26852.67 ,26852.67 ,26747.62 ,26827.64 ,0,0.21%
2019/10/22,26850.43 ,26946.64 ,26782.61 ,26788.10 ,0,-0.15%
2019/10/23,26835.24 ,26896.89 ,26745.00 ,26833.95 ,0,0.17%
2019/10/24,26893.93 ,26931.78 ,26714.34 ,26805.53 ,0,-0.11%
2019/10/25,26789.61 ,27015.37 ,26765.68 ,26958.06 ,0,0.57%
2019/10/28,27040.33 ,27167.88 ,27028.71 ,27090.72 ,0,0.49%
2019/10/29,27061.07 ,27165.94 ,27039.76 ,27071.42 ,0,-0.07%
2019/10/30,27110.71 ,27204.36 ,26999.64 ,27186.69 ,0,0.43%
2019/10/31,27188.37 ,27188.37 ,26918.29 ,27046.23 ,0,-0.52%
2019/11/1,27142.95 ,27347.43 ,27142.95 ,27347.36 ,0,1.11%
2019/11/4,27402.06 ,27517.58 ,27402.06 ,27462.11 ,0,0.42%
2019/11/5,27500.23 ,27560.36 ,27453.55 ,27492.63 ,0,0.11%
2019/11/6,27502.74 ,27526.05 ,27407.81 ,27492.56 ,0,0.00%
2019/11/7,27590.16 ,27774.67 ,27590.16 ,27674.80 ,0,0.66%
2019/11/8,27686.20 ,27694.95 ,27578.97 ,27681.24 ,0,0.02%
2019/11/11,27580.66 ,27714.39 ,27517.67 ,27691.49 ,0,0.04%
2019/11/12,27701.59 ,27770.86 ,27635.32 ,27691.49 ,0,0.00%
2019/11/13,27622.04 ,27806.40 ,27587.20 ,27783.59 ,0,0.33%
2019/11/14,27757.20 ,27800.71 ,27676.97 ,27781.96 ,0,-0.01%
2019/11/15,27843.54 ,28004.89 ,27843.54 ,28004.89 ,0,0.80%
2019/11/18,27993.22 ,28040.97 ,27969.24 ,28036.22 ,0,0.11%
2019/11/19,28079.76 ,28090.21 ,27894.52 ,27934.02 ,0,-0.36%
2019/11/20,27879.55 ,27897.28 ,27675.28 ,27821.09 ,0,-0.40%
2019/11/21,27820.28 ,27828.33 ,27708.34 ,27766.29 ,0,-0.20%
2019/11/22,27831.23 ,27898.46 ,27773.98 ,27875.62 ,0,0.39%
2019/11/25,27917.77 ,28068.69 ,27917.77 ,28066.47 ,0,0.68%
2019/11/26,28080.75 ,28146.02 ,28042.21 ,28121.68 ,0,0.20%
2019/11/27,28156.47 ,28174.97 ,28075.23 ,28164.00 ,0,0.15%
2019/11/29,28103.16 ,28119.51 ,28042.53 ,28051.41 ,0,-0.40%
2019/12/2,28109.74 ,28109.84 ,27782.35 ,27783.04 ,0,-0.96%
2019/12/3,27501.98 ,27524.74 ,27325.13 ,27502.81 ,0,-1.01%
2019/12/4,27634.63 ,27727.45 ,27612.08 ,27649.78 ,0,0.53%
2019/12/5,27736.05 ,27745.20 ,27562.80 ,27677.79 ,0,0.10%
2019/12/6,27839.68 ,28035.85 ,27839.68 ,28015.06 ,0,1.22%
2019/12/9,27987.05 ,28010.42 ,27906.14 ,27909.60 ,0,-0.38%
2019/12/10,27900.65 ,27949.02 ,27804.00 ,27881.72 ,0,-0.10%
2019/12/11,27867.31 ,27925.50 ,27801.80 ,27911.30 ,0,0.11%
2019/12/12,27898.34 ,28224.95 ,27859.87 ,28132.05 ,0,0.79%
2019/12/13,28123.64 ,28290.73 ,28028.32 ,28135.38 ,0,0.01%
2019/12/16,28191.67 ,28337.49 ,28191.67 ,28235.89 ,0,0.36%
2019/12/17,28221.75 ,28328.63 ,28220.56 ,28267.16 ,0,0.11%
2019/12/18,28291.44 ,28323.25 ,28239.28 ,28239.28 ,0,-0.10%
2019/12/19,28278.31 ,28381.48 ,28278.24 ,28376.96 ,0,0.49%
2019/12/20,28608.64 ,28608.64 ,28445.60 ,28455.09 ,0,0.28%
2019/12/23,28491.78 ,28582.49 ,28491.78 ,28551.53 ,0,0.34%
2019/12/24,28572.57 ,28576.80 ,28503.21 ,28515.45 ,0,-0.13%
2019/12/26,28539.46 ,28624.10 ,28535.15 ,28621.39 ,0,0.37%
2019/12/27,28675.34 ,28701.66 ,28608.98 ,28645.26 ,0,0.08%
2019/12/30,28654.76 ,28664.69 ,28428.98 ,28462.14 ,0,-0.64%
2019/12/31,28414.64 ,28547.35 ,28376.49 ,28538.44 ,0,0.27%
2020/1/2,28638.97 ,28872.80 ,28627.77 ,28868.80 ,0,1.16%
2020/1/3,28553.33 ,28716.31 ,28500.36 ,28634.88 ,0,-0.81%
2020/1/6,28465.50 ,28708.02 ,28418.63 ,28703.38 ,0,0.24%
2020/1/7,28639.18 ,28685.50 ,28565.28 ,28583.68 ,0,-0.42%
2020/1/8,28556.14 ,28866.18 ,28522.51 ,28745.09 ,0,0.56%
2020/1/9,28851.97 ,28988.01 ,28844.31 ,28956.90 ,0,0.74%
2020/1/10,28977.52 ,29009.07 ,28789.10 ,28823.77 ,0,-0.46%
2020/1/13,28869.01 ,28909.91 ,28819.43 ,28907.05 ,0,0.29%
2020/1/14,28895.50 ,29054.16 ,28872.27 ,28939.67 ,0,0.11%
2020/1/15,28901.80 ,29127.59 ,28897.35 ,29030.22 ,0,0.31%
2020/1/16,29131.95 ,29300.32 ,29131.95 ,29297.64 ,0,0.92%
2020/1/17,29313.31 ,29373.62 ,29289.91 ,29348.10 ,0,0.17%
2020/1/21,29269.05 ,29341.21 ,29146.47 ,29196.04 ,0,-0.52%
2020/1/22,29263.63 ,29320.20 ,29172.26 ,29186.27 ,0,-0.03%
2020/1/23,29111.02 ,29190.47 ,28966.98 ,29160.09 ,0,-0.09%
2020/1/24,29230.39 ,29288.79 ,28843.31 ,28989.73 ,0,-0.58%
2020/1/27,28542.49 ,28671.79 ,28440.47 ,28535.80 ,0,-1.57%
2020/1/28,28594.28 ,28823.23 ,28575.75 ,28722.85 ,0,0.66%
2020/1/29,28820.53 ,28944.24 ,28728.19 ,28734.45 ,0,0.04%
2020/1/30,28640.16 ,28879.71 ,28489.76 ,28859.44 ,0,0.43%
2020/1/31,28813.04 ,28813.04 ,28169.53 ,28256.03 ,0,-2.09%
2020/2/3,28319.65 ,28630.39 ,28319.65 ,28399.81 ,0,0.51%
2020/2/4,28696.74 ,28904.88 ,28696.74 ,28807.63 ,0,1.44%
2020/2/5,29048.73 ,29308.89 ,29000.85 ,29290.85 ,0,1.68%
2020/2/6,29388.58 ,29408.05 ,29246.93 ,29379.77 ,0,0.30%
2020/2/7,29286.92 ,29286.92 ,29056.98 ,29102.51 ,0,-0.94%
2020/2/10,28995.66 ,29278.07 ,28995.66 ,29276.82 ,0,0.60%
2020/2/11,29390.71 ,29415.39 ,29210.47 ,29276.34 ,0,0.00%
2020/2/12,29406.75 ,29568.57 ,29406.75 ,29551.42 ,0,0.94%
2020/2/13,29436.03 ,29535.40 ,29345.93 ,29423.31 ,0,-0.43%
2020/2/14,29440.47 ,29463.04 ,29283.18 ,29398.08 ,0,-0.09%
2020/2/18,29282.78 ,29330.16 ,29116.81 ,29232.19 ,0,-0.56%
2020/2/19,29312.70 ,29409.09 ,29274.38 ,29348.03 ,0,0.40%
2020/2/20,29296.25 ,29368.45 ,28959.65 ,29219.98 ,0,-0.44%
2020/2/21,29146.53 ,29146.53 ,28892.70 ,28992.41 ,0,-0.78%
2020/2/24,28402.93 ,28402.93 ,27912.44 ,27960.80 ,0,-3.56%
2020/2/25,28037.65 ,28149.20 ,26997.62 ,27081.36 ,0,-3.15%
2020/2/26,27159.46 ,27542.78 ,26890.97 ,26957.59 ,0,-0.46%
2020/2/27,26526.00 ,26775.31 ,25752.82 ,25766.64 ,0,-4.42%
2020/2/28,25270.83 ,25494.24 ,24681.01 ,25409.36 ,0,-1.39%
2020/3/2,25590.51 ,26706.17 ,25391.96 ,26703.32 ,0,5.09%
2020/3/3,26762.47 ,27084.59 ,25706.28 ,25917.41 ,0,-2.94%
2020/3/4,26383.68 ,27102.34 ,26286.31 ,27090.86 ,0,4.53%
2020/3/5,26671.92 ,26671.92 ,25943.33 ,26121.28 ,0,-3.58%
2020/3/6,25457.21 ,25994.38 ,25226.62 ,25864.78 ,0,-0.98%
2020/3/9,24992.36 ,24992.36 ,23706.07 ,23851.02 ,0,-7.79%
2020/3/10,24453.00 ,25020.99 ,23690.34 ,25018.16 ,0,4.89%
2020/3/11,24604.63 ,24604.63 ,23328.32 ,23553.22 ,0,-5.86%
